rcID,lsoa11cd,distance
RC_EW_2713,E01007262,12573
RC_EW_2713,E01007263,12135
RC_EW_2713,E01007264,10241
RC_EW_2713,E01007265,9039
RC_EW_2713,E01007266,10403
RC_EW_2713,E01007267,9394
RC_EW_2713,E01007268,10690
RC_EW_2713,E01007269,2807
RC_EW_2713,E01007270,12403
RC_EW_2713,E01007271,1935
RC_EW_2713,E01007272,1817
RC_EW_2713,E01007273,2341
RC_EW_2713,E01007274,3023
RC_EW_2713,E01007275,1524
RC_EW_2713,E01007276,937
RC_EW_2713,E01007277,1919
RC_EW_2713,E01007278,1897
RC_EW_2713,E01007279,13893
RC_EW_2713,E01007280,13583
RC_EW_2713,E01007281,13645
RC_EW_2713,E01007282,14303
RC_EW_2713,E01007283,13491
RC_EW_2713,E01007284,14690
RC_EW_2713,E01007285,14222
RC_EW_2713,E01007286,12657
RC_EW_2713,E01007287,13344
RC_EW_2713,E01007288,14304
RC_EW_2713,E01007289,8019
RC_EW_2713,E01007290,7576
RC_EW_2713,E01007291,5732
RC_EW_2713,E01007292,6497
RC_EW_2713,E01007293,6301
RC_EW_2713,E01007294,6946
RC_EW_2713,E01007295,7418
RC_EW_2713,E01007296,6969
RC_EW_2713,E01007297,7046
RC_EW_2713,E01007298,8513
RC_EW_2713,E01007299,8353
RC_EW_2713,E01007300,10003
RC_EW_2713,E01007301,7930
RC_EW_2713,E01007302,9240
RC_EW_2713,E01007303,10406
RC_EW_2713,E01007304,10614
RC_EW_2713,E01007305,8409
RC_EW_2713,E01007306,8287
RC_EW_2713,E01007307,2038
RC_EW_2713,E01007308,3589
RC_EW_2713,E01007309,4958
RC_EW_2713,E01007310,1451
RC_EW_2713,E01007311,1717
RC_EW_2713,E01007312,1995
RC_EW_2713,E01007313,2410
RC_EW_2713,E01007314,829
RC_EW_2713,E01007315,2764
RC_EW_2713,E01007316,1687
RC_EW_2713,E01012367,31022
RC_EW_2713,E01012368,29866
RC_EW_2713,E01012369,28899
RC_EW_2713,E01012370,31680
RC_EW_2713,E01012371,45703
RC_EW_2713,E01012372,43967
RC_EW_2713,E01012373,48402
RC_EW_2713,E01012374,25938
RC_EW_2713,E01012375,28175
RC_EW_2713,E01012376,25926
RC_EW_2713,E01012377,25865
RC_EW_2713,E01012378,25886
RC_EW_2713,E01012379,26198
RC_EW_2713,E01012380,26245
RC_EW_2713,E01012381,49985
RC_EW_2713,E01012382,50454
RC_EW_2713,E01012383,48292
RC_EW_2713,E01012384,48500
RC_EW_2713,E01012385,58005
RC_EW_2713,E01012386,51359
RC_EW_2713,E01012387,52005
RC_EW_2713,E01012388,26813
RC_EW_2713,E01012389,27431
RC_EW_2713,E01012390,27305
RC_EW_2713,E01012391,29806
RC_EW_2713,E01012392,28070
RC_EW_2713,E01012393,26353
RC_EW_2713,E01012394,28988
RC_EW_2713,E01012395,27331
RC_EW_2713,E01012396,47837
RC_EW_2713,E01012397,48859
RC_EW_2713,E01012398,48682
RC_EW_2713,E01012399,48003
RC_EW_2713,E01012400,48589
RC_EW_2713,E01012401,29914
RC_EW_2713,E01012402,48090
RC_EW_2713,E01012403,47585
RC_EW_2713,E01012404,47944
RC_EW_2713,E01012405,49924
RC_EW_2713,E01012406,47134
RC_EW_2713,E01012407,47951
RC_EW_2713,E01012408,48396
RC_EW_2713,E01012409,46353
RC_EW_2713,E01012410,29654
RC_EW_2713,E01012411,28708
RC_EW_2713,E01012412,31898
RC_EW_2713,E01012413,32023
RC_EW_2713,E01012414,29350
RC_EW_2713,E01012415,47055
RC_EW_2713,E01012416,46520
RC_EW_2713,E01012417,49204
RC_EW_2713,E01012418,48531
RC_EW_2713,E01012419,25305
RC_EW_2713,E01012420,24283
RC_EW_2713,E01012421,25074
RC_EW_2713,E01012422,24971
RC_EW_2713,E01012423,24984
RC_EW_2713,E01012424,28931
RC_EW_2713,E01012425,29598
RC_EW_2713,E01012426,29153
RC_EW_2713,E01012427,26959
RC_EW_2713,E01012428,49351
RC_EW_2713,E01012429,49046
RC_EW_2713,E01012430,50285
RC_EW_2713,E01012431,50496
RC_EW_2713,E01012432,50768
RC_EW_2713,E01012433,50355
RC_EW_2713,E01012434,52273
RC_EW_2713,E01012435,52118
RC_EW_2713,E01012436,48984
RC_EW_2713,E01012437,47133
RC_EW_2713,E01012438,48623
RC_EW_2713,E01012439,46612
RC_EW_2713,E01012440,48113
RC_EW_2713,E01012441,50959
RC_EW_2713,E01012442,27684
RC_EW_2713,E01012443,27727
RC_EW_2713,E01012444,52473
RC_EW_2713,E01012445,53874
RC_EW_2713,E01032505,13371
RC_EW_2713,E01032506,13171
RC_EW_2713,E01032507,12875
RC_EW_2713,E01032508,12409
RC_EW_2713,E01032509,12027
RC_EW_2713,E01032510,11549
RC_EW_2713,E01032511,12389
RC_EW_2713,E01032903,3194
RC_EW_2713,E01032904,28634
RC_EW_2713,E01032905,29077
RC_EW_2713,E01033094,39392
RC_EW_2713,E01033095,12465
RC_EW_2713,E01033096,20716
RC_EW_2713,E01033097,39552
RC_EW_2713,E01033228,16644
RC_EW_2713,E01033747,8884
RC_EW_2713,E01033748,11636
RC_EW_2713,E01033749,13854
RC_EW_2713,E01033750,10694
RC_EW_2713,E01033751,8165
RC_EW_2713,E01033752,8559
RC_EW_2713,E01033753,8399
RC_EW_2713,E01033754,10016
RC_EW_2713,E01033755,8249
RC_EW_2713,E01033756,9680
RC_EW_2713,E01033757,9653
RC_EW_2713,E01033758,8386
RC_EW_2713,E01033759,12139
RC_EW_2713,E01033760,8448
RC_EW_2713,E01033761,9493
RC_EW_2713,E01033762,8077
RC_EW_2713,E01033763,10482
RC_EW_2713,E01033764,7193
RC_EW_2713,E01033765,11080
RC_EW_2713,E01033766,13494
RC_EW_2713,E01033767,11776
RC_EW_2713,E01033768,10097
RC_EW_2729,E01006412,20315
RC_EW_2729,E01006413,19977
RC_EW_2729,E01006414,19448
RC_EW_2729,E01006415,15504
RC_EW_2729,E01006416,17153
RC_EW_2729,E01006417,15320
RC_EW_2729,E01006418,15291
RC_EW_2729,E01006419,33405
RC_EW_2729,E01006420,29230
RC_EW_2729,E01006421,29493
RC_EW_2729,E01006422,32370
RC_EW_2729,E01006423,33247
RC_EW_2729,E01006424,33049
RC_EW_2729,E01006425,28905
RC_EW_2729,E01006426,32068
RC_EW_2729,E01006427,32132
RC_EW_2729,E01006428,31296
RC_EW_2729,E01006429,31792
RC_EW_2729,E01006430,19655
RC_EW_2729,E01006431,32484
RC_EW_2729,E01006432,31969
RC_EW_2729,E01006433,19150
RC_EW_2729,E01006434,16166
RC_EW_2729,E01006435,13756
RC_EW_2729,E01006436,16550
RC_EW_2729,E01006437,14220
RC_EW_2729,E01006438,16366
RC_EW_2729,E01006439,17699
RC_EW_2729,E01006440,20787
RC_EW_2729,E01006441,18598
RC_EW_2729,E01006442,19339
RC_EW_2729,E01006443,20610
RC_EW_2729,E01006444,19571
RC_EW_2729,E01006445,20033
RC_EW_2729,E01006446,17198
RC_EW_2729,E01006447,14748
RC_EW_2729,E01006448,17387
RC_EW_2729,E01006449,21024
RC_EW_2729,E01006450,20646
RC_EW_2729,E01006451,20905
RC_EW_2729,E01006452,20137
RC_EW_2729,E01006453,20346
RC_EW_2729,E01006454,15177
RC_EW_2729,E01006455,13910
RC_EW_2729,E01006456,14831
RC_EW_2729,E01006457,14226
RC_EW_2729,E01006458,14698
RC_EW_2729,E01006459,22650
RC_EW_2729,E01006460,22082
RC_EW_2729,E01006461,22636
RC_EW_2729,E01006462,22237
RC_EW_2729,E01006463,22120
RC_EW_2729,E01006464,21083
RC_EW_2729,E01006465,21328
RC_EW_2729,E01006466,22379
RC_EW_2729,E01006467,14877
RC_EW_2729,E01006470,19552
RC_EW_2729,E01006471,26700
RC_EW_2729,E01006472,14823
RC_EW_2729,E01006473,27728
RC_EW_2729,E01006474,21697
RC_EW_2729,E01006475,22138
RC_EW_2729,E01006476,22205
RC_EW_2729,E01006477,23304
RC_EW_2729,E01006478,25715
RC_EW_2729,E01006479,24262
RC_EW_2729,E01006480,25950
RC_EW_2729,E01006481,23443
RC_EW_2729,E01006482,22114
RC_EW_2729,E01006483,22015
RC_EW_2729,E01006484,20387
RC_EW_2729,E01006485,14177
RC_EW_2729,E01006486,14416
RC_EW_2729,E01006487,14361
RC_EW_2729,E01006488,13729
RC_EW_2729,E01006489,14865
RC_EW_2729,E01006490,16044
RC_EW_2729,E01006491,14185
RC_EW_2729,E01006492,15675
RC_EW_2729,E01006493,15831
RC_EW_2729,E01006494,15436
RC_EW_2729,E01006495,14982
RC_EW_2729,E01006496,23682
RC_EW_2729,E01006497,23332
RC_EW_2729,E01006498,23157
RC_EW_2729,E01006499,23081
RC_EW_2729,E01006500,22973
RC_EW_2729,E01006501,25273
RC_EW_2729,E01006502,25422
RC_EW_2729,E01006503,26668
RC_EW_2729,E01006504,26297
RC_EW_2729,E01006505,24986
RC_EW_2729,E01006506,13732
RC_EW_2729,E01006507,14466
RC_EW_2729,E01006508,13242
RC_EW_2729,E01006509,13151
RC_EW_2729,E01006510,13607
RC_EW_2729,E01006512,11986
RC_EW_2729,E01006513,10593
RC_EW_2729,E01006514,11430
RC_EW_2729,E01006515,10656
RC_EW_2729,E01006518,11472
RC_EW_2729,E01006519,17081
RC_EW_2729,E01006520,13667
RC_EW_2729,E01006521,14546
RC_EW_2729,E01006522,13686
RC_EW_2729,E01006523,13880
RC_EW_2729,E01006524,16726
RC_EW_2729,E01006525,17274
RC_EW_2729,E01006526,15283
RC_EW_2729,E01006527,16856
RC_EW_2729,E01006528,15120
RC_EW_2729,E01006529,16147
RC_EW_2729,E01006530,18541
RC_EW_2729,E01006531,19031
RC_EW_2729,E01006532,17529
RC_EW_2729,E01006533,18780
RC_EW_2729,E01006534,18329
RC_EW_2729,E01006535,18586
RC_EW_2729,E01006536,19647
RC_EW_2729,E01006537,19513
RC_EW_2729,E01006538,33359
RC_EW_2729,E01006539,17101
RC_EW_2729,E01006540,9836
RC_EW_2729,E01006541,8211
RC_EW_2729,E01006542,8144
RC_EW_2729,E01006543,8694
RC_EW_2729,E01006544,9376
RC_EW_2729,E01006545,8911
RC_EW_2729,E01006546,8815
RC_EW_2729,E01006547,9446
RC_EW_2729,E01006548,9702
RC_EW_2729,E01006549,13341
RC_EW_2729,E01006550,14367
RC_EW_2729,E01006551,14347
RC_EW_2729,E01006552,13401
RC_EW_2729,E01006553,14826
RC_EW_2729,E01006554,13869
RC_EW_2729,E01006556,13379
RC_EW_2729,E01006557,14045
RC_EW_2729,E01006558,7983
RC_EW_2729,E01006560,8179
RC_EW_2729,E01006562,9121
RC_EW_2729,E01006563,9446
RC_EW_2729,E01006564,8789
RC_EW_2729,E01006565,12103
RC_EW_2729,E01006566,12513
RC_EW_2729,E01006567,12786
RC_EW_2729,E01006568,13056
RC_EW_2729,E01006569,12226
RC_EW_2729,E01006570,12557
RC_EW_2729,E01006571,13299
RC_EW_2729,E01006572,14182
RC_EW_2729,E01006573,12156
RC_EW_2729,E01006574,14409
RC_EW_2729,E01006575,14100
RC_EW_2729,E01006576,13991
RC_EW_2729,E01006577,13890
RC_EW_2729,E01006578,14304
RC_EW_2729,E01006579,13886
RC_EW_2729,E01006580,14919
RC_EW_2729,E01006581,14612
RC_EW_2729,E01006582,14345
RC_EW_2729,E01006583,15030
RC_EW_2729,E01006584,13279
RC_EW_2729,E01006585,13527
RC_EW_2729,E01006586,14544
RC_EW_2729,E01006587,13392
RC_EW_2729,E01006588,15808
RC_EW_2729,E01006589,15095
RC_EW_2729,E01006590,15150
RC_EW_2729,E01006591,15690
RC_EW_2729,E01006592,15098
RC_EW_2729,E01006593,15967
RC_EW_2729,E01006594,15546
RC_EW_2729,E01006595,16274
RC_EW_2729,E01006596,15840
RC_EW_2729,E01006597,16028
RC_EW_2729,E01006598,9903
RC_EW_2729,E01006599,11196
RC_EW_2729,E01006600,9244
RC_EW_2729,E01006603,8604
RC_EW_2729,E01006604,10363
RC_EW_2729,E01006605,9423
RC_EW_2729,E01006606,9191
RC_EW_2729,E01006607,7781
RC_EW_2729,E01006608,6458
RC_EW_2729,E01006609,7231
RC_EW_2729,E01006610,6559
RC_EW_2729,E01006611,7409
RC_EW_2729,E01006612,7981
RC_EW_2729,E01006613,7305
RC_EW_2729,E01006614,6975
RC_EW_2729,E01006615,7422
RC_EW_2729,E01006616,8499
RC_EW_2729,E01006617,11108
RC_EW_2729,E01006618,9783
RC_EW_2729,E01006619,11158
RC_EW_2729,E01006620,11746
RC_EW_2729,E01006621,12205
RC_EW_2729,E01006622,12312
RC_EW_2729,E01006623,12378
RC_EW_2729,E01006624,13057
RC_EW_2729,E01006625,10979
RC_EW_2729,E01006626,10290
RC_EW_2729,E01006627,11695
RC_EW_2729,E01006628,13950
RC_EW_2729,E01006629,14913
RC_EW_2729,E01006630,12181
RC_EW_2729,E01006632,12246
RC_EW_2729,E01006633,12940
RC_EW_2729,E01006637,13987
RC_EW_2729,E01006638,14215
RC_EW_2729,E01006639,13181
RC_EW_2729,E01006640,12367
RC_EW_2729,E01006641,14412
RC_EW_2729,E01006642,13990
RC_EW_2729,E01006643,14429
RC_EW_2729,E01006644,13088
RC_EW_2729,E01006645,13680
RC_EW_2729,E01006646,8972
RC_EW_2729,E01006647,11328
RC_EW_2729,E01006648,8713
RC_EW_2729,E01006651,7977
RC_EW_2729,E01006652,7095
RC_EW_2729,E01006653,8811
RC_EW_2729,E01006654,7636
RC_EW_2729,E01006655,8788
RC_EW_2729,E01006656,7214
RC_EW_2729,E01006657,6821
RC_EW_2729,E01006658,9516
RC_EW_2729,E01006659,8281
RC_EW_2729,E01006660,11632
RC_EW_2729,E01006661,16039
RC_EW_2729,E01006662,10937
RC_EW_2729,E01006663,11442
RC_EW_2729,E01006664,10788
RC_EW_2729,E01006665,12199
RC_EW_2729,E01006666,13605
RC_EW_2729,E01006667,12407
RC_EW_2729,E01006668,13818
RC_EW_2729,E01006669,11844
RC_EW_2729,E01006670,13753
RC_EW_2729,E01006671,13879
RC_EW_2729,E01006672,10683
RC_EW_2729,E01006673,11736
RC_EW_2729,E01006674,12818
RC_EW_2729,E01006675,12923
RC_EW_2729,E01006676,11826
RC_EW_2729,E01006677,12446
RC_EW_2729,E01006678,12551
RC_EW_2729,E01006679,12204
RC_EW_2729,E01006680,18360
RC_EW_2729,E01006681,17811
RC_EW_2729,E01006682,17941
RC_EW_2729,E01006683,18350
RC_EW_2729,E01006684,17853
RC_EW_2729,E01006685,17728
RC_EW_2729,E01006686,18816
RC_EW_2729,E01006687,18442
RC_EW_2729,E01006688,18073
RC_EW_2729,E01006689,17134
RC_EW_2729,E01006690,13210
RC_EW_2729,E01006691,11877
RC_EW_2729,E01006692,13268
RC_EW_2729,E01006693,11608
RC_EW_2729,E01006694,11905
RC_EW_2729,E01006695,10590
RC_EW_2729,E01006696,11672
RC_EW_2729,E01006697,12110
RC_EW_2729,E01006698,6068
RC_EW_2729,E01006699,6204
RC_EW_2729,E01006700,6975
RC_EW_2729,E01006701,6766
RC_EW_2729,E01006702,6329
RC_EW_2729,E01006703,7217
RC_EW_2729,E01006705,6607
RC_EW_2729,E01006706,27457
RC_EW_2729,E01006707,27677
RC_EW_2729,E01006708,28134
RC_EW_2729,E01006709,17788
RC_EW_2729,E01006710,28218
RC_EW_2729,E01006711,12817
RC_EW_2729,E01006712,11578
RC_EW_2729,E01006713,12263
RC_EW_2729,E01006716,12600
RC_EW_2729,E01006717,11041
RC_EW_2729,E01006718,11573
RC_EW_2729,E01006719,11308
RC_EW_2729,E01006720,13014
RC_EW_2729,E01006721,13859
RC_EW_2729,E01006722,13852
RC_EW_2729,E01006723,14178
RC_EW_2729,E01006724,14121
RC_EW_2729,E01006725,13330
RC_EW_2729,E01006726,13392
RC_EW_2729,E01006727,13463
RC_EW_2729,E01006728,13624
RC_EW_2729,E01006729,8570
RC_EW_2729,E01006730,9196
RC_EW_2729,E01006731,9618
RC_EW_2729,E01006732,8846
RC_EW_2729,E01006734,10126
RC_EW_2729,E01006735,8947
RC_EW_2729,E01006736,9542
RC_EW_2729,E01006737,9293
RC_EW_2729,E01006738,20139
RC_EW_2729,E01006739,35998
RC_EW_2729,E01006740,19925
RC_EW_2729,E01006741,36265
RC_EW_2729,E01006742,19449
RC_EW_2729,E01006743,20721
RC_EW_2729,E01006744,18850
RC_EW_2729,E01006745,19007
RC_EW_2729,E01006746,11249
RC_EW_2729,E01006747,10721
RC_EW_2729,E01006748,11361
RC_EW_2729,E01006751,11980
RC_EW_2729,E01006752,12795
RC_EW_2729,E01006753,33557
RC_EW_2729,E01006754,33445
RC_EW_2729,E01006755,32460
RC_EW_2729,E01006756,32629
RC_EW_2729,E01006757,33273
RC_EW_2729,E01006758,33323
RC_EW_2729,E01006759,11719
RC_EW_2729,E01006760,11347
RC_EW_2729,E01006761,10615
RC_EW_2729,E01006762,9598
RC_EW_2729,E01006763,9819
RC_EW_2729,E01006764,10989
RC_EW_2729,E01006765,10468
RC_EW_2729,E01006766,10055
RC_EW_2729,E01006767,10114
RC_EW_2729,E01006768,11002
RC_EW_2729,E01006769,15785
RC_EW_2729,E01006770,16800
RC_EW_2729,E01006771,28421
RC_EW_2729,E01006772,17329
RC_EW_2729,E01006773,14132
RC_EW_2729,E01006774,15065
RC_EW_2729,E01006775,16598
RC_EW_2729,E01006776,6305
RC_EW_2729,E01006778,5675
RC_EW_2729,E01006779,7376
RC_EW_2729,E01006780,6770
RC_EW_2729,E01006781,5769
RC_EW_2729,E01006782,5968
RC_EW_2729,E01006783,6445
RC_EW_2729,E01006784,5564
RC_EW_2729,E01006785,7415
RC_EW_2729,E01006786,5630
RC_EW_2729,E01006787,6519
RC_EW_2729,E01006788,7124
RC_EW_2729,E01006790,6226
RC_EW_2729,E01006791,6661
RC_EW_2729,E01006792,16552
RC_EW_2729,E01006793,17472
RC_EW_2729,E01006794,17564
RC_EW_2729,E01006795,17715
RC_EW_2729,E01006796,15848
RC_EW_2729,E01006797,18340
RC_EW_2729,E01006798,18019
RC_EW_2729,E01006799,17447
RC_EW_2729,E01006800,16223
RC_EW_2729,E01006801,16693
RC_EW_2729,E01006802,28267
RC_EW_2729,E01006803,28290
RC_EW_2729,E01006804,28339
RC_EW_2729,E01006805,30264
RC_EW_2729,E01006806,27176
RC_EW_2729,E01006807,26536
RC_EW_2729,E01006808,29617
RC_EW_2729,E01006809,29316
RC_EW_2729,E01006810,25990
RC_EW_2729,E01006811,25861
RC_EW_2729,E01006812,27094
RC_EW_2729,E01006813,27773
RC_EW_2729,E01006814,25959
RC_EW_2729,E01006815,26549
RC_EW_2729,E01006816,29389
RC_EW_2729,E01006817,28642
RC_EW_2729,E01006818,28327
RC_EW_2729,E01006819,28507
RC_EW_2729,E01006820,28709
RC_EW_2729,E01006821,28859
RC_EW_2729,E01006822,23205
RC_EW_2729,E01006823,21330
RC_EW_2729,E01006824,22571
RC_EW_2729,E01006825,21483
RC_EW_2729,E01006826,24799
RC_EW_2729,E01006827,26293
RC_EW_2729,E01006828,23026
RC_EW_2729,E01006829,24250
RC_EW_2729,E01006830,24170
RC_EW_2729,E01006831,25415
RC_EW_2729,E01006832,26900
RC_EW_2729,E01006833,25897
RC_EW_2729,E01006834,25999
RC_EW_2729,E01006835,25357
RC_EW_2729,E01006836,36340
RC_EW_2729,E01006837,28428
RC_EW_2729,E01006838,28592
RC_EW_2729,E01006839,30837
RC_EW_2729,E01006840,29218
RC_EW_2729,E01006841,28460
RC_EW_2729,E01006842,30175
RC_EW_2729,E01006843,27586
RC_EW_2729,E01006844,34684
RC_EW_2729,E01006845,33866
RC_EW_2729,E01006846,33169
RC_EW_2729,E01006847,33336
RC_EW_2729,E01006848,34118
RC_EW_2729,E01006849,24495
RC_EW_2729,E01006850,25137
RC_EW_2729,E01006851,24071
RC_EW_2729,E01006852,25322
RC_EW_2729,E01006853,24703
RC_EW_2729,E01006854,25206
RC_EW_2729,E01006855,24820
RC_EW_2729,E01006856,46142
RC_EW_2729,E01006857,40769
RC_EW_2729,E01006858,39519
RC_EW_2729,E01006859,39279
RC_EW_2729,E01006860,39880
RC_EW_2729,E01006861,39675
RC_EW_2729,E01006862,42305
RC_EW_2729,E01006863,40005
RC_EW_2729,E01006864,39090
RC_EW_2729,E01006865,31680
RC_EW_2729,E01006866,37557
RC_EW_2729,E01006867,39633
RC_EW_2729,E01006868,38001
RC_EW_2729,E01006869,40378
RC_EW_2729,E01006870,24944
RC_EW_2729,E01006871,28067
RC_EW_2729,E01006872,28326
RC_EW_2729,E01006873,25809
RC_EW_2729,E01006874,26616
RC_EW_2729,E01006875,28287
RC_EW_2729,E01006876,23509
RC_EW_2729,E01006877,23839
RC_EW_2729,E01006878,26444
RC_EW_2729,E01006879,23858
RC_EW_2729,E01006880,26397
RC_EW_2729,E01006881,24464
RC_EW_2729,E01006882,23386
RC_EW_2729,E01006883,23608
RC_EW_2729,E01006884,23886
RC_EW_2729,E01006885,25689
RC_EW_2729,E01006886,22286
RC_EW_2729,E01006887,22263
RC_EW_2729,E01006888,28702
RC_EW_2729,E01006889,28229
RC_EW_2729,E01006890,24231
RC_EW_2729,E01006891,26390
RC_EW_2729,E01006892,24751
RC_EW_2729,E01006893,24153
RC_EW_2729,E01006894,29460
RC_EW_2729,E01006895,29458
RC_EW_2729,E01006896,32619
RC_EW_2729,E01006897,34116
RC_EW_2729,E01006898,32289
RC_EW_2729,E01006899,29701
RC_EW_2729,E01006900,34512
RC_EW_2729,E01006901,32688
RC_EW_2729,E01006903,24998
RC_EW_2729,E01006904,24699
RC_EW_2729,E01006905,32045
RC_EW_2729,E01006906,25248
RC_EW_2729,E01006907,25392
RC_EW_2729,E01006908,31540
RC_EW_2729,E01006909,31419
RC_EW_2729,E01006910,30221
RC_EW_2729,E01006911,31219
RC_EW_2729,E01006912,31746
RC_EW_2729,E01006913,31025
RC_EW_2729,E01006914,20169
RC_EW_2729,E01006915,23679
RC_EW_2729,E01006916,22872
RC_EW_2729,E01006917,22269
RC_EW_2729,E01006918,23626
RC_EW_2729,E01006919,23789
RC_EW_2729,E01006920,16401
RC_EW_2729,E01006921,16541
RC_EW_2729,E01006922,16572
RC_EW_2729,E01006923,15428
RC_EW_2729,E01006924,15700
RC_EW_2729,E01006925,17931
RC_EW_2729,E01006926,18051
RC_EW_2729,E01006927,17189
RC_EW_2729,E01006928,20158
RC_EW_2729,E01006929,19864
RC_EW_2729,E01006930,19696
RC_EW_2729,E01006931,19372
RC_EW_2729,E01006932,18796
RC_EW_2729,E01006933,19173
RC_EW_2729,E01006934,20836
RC_EW_2729,E01006935,20187
RC_EW_2729,E01006936,3308
RC_EW_2729,E01006937,3107
RC_EW_2729,E01006938,3840
RC_EW_2729,E01006939,2714
RC_EW_2729,E01006940,2585
RC_EW_2729,E01006941,1695
RC_EW_2729,E01006942,1598
RC_EW_2729,E01006943,2798
RC_EW_2729,E01006944,26014
RC_EW_2729,E01006945,25432
RC_EW_2729,E01006946,28241
RC_EW_2729,E01006947,28655
RC_EW_2729,E01006948,27414
RC_EW_2729,E01006949,26875
RC_EW_2729,E01006950,25732
RC_EW_2729,E01006951,26874
RC_EW_2729,E01006952,1736
RC_EW_2729,E01006953,2081
RC_EW_2729,E01006954,856
RC_EW_2729,E01006955,997
RC_EW_2729,E01006956,362
RC_EW_2729,E01006957,898
RC_EW_2729,E01006958,469
RC_EW_2729,E01006959,1227
RC_EW_2729,E01006960,5670
RC_EW_2729,E01006961,5517
RC_EW_2729,E01006962,5893
RC_EW_2729,E01006963,5421
RC_EW_2729,E01006964,4147
RC_EW_2729,E01006965,5012
RC_EW_2729,E01006966,4924
RC_EW_2729,E01006967,4844
RC_EW_2729,E01006968,23969
RC_EW_2729,E01006969,25076
RC_EW_2729,E01006970,24090
RC_EW_2729,E01006971,21290
RC_EW_2729,E01006972,22807
RC_EW_2729,E01006973,21075
RC_EW_2729,E01006974,20269
RC_EW_2729,E01006976,3831
RC_EW_2729,E01006977,3888
RC_EW_2729,E01006978,3525
RC_EW_2729,E01006979,5084
RC_EW_2729,E01006980,4885
RC_EW_2729,E01006981,5003
RC_EW_2729,E01006982,4350
RC_EW_2729,E01006983,4149
RC_EW_2729,E01006984,4048
RC_EW_2729,E01006985,14762
RC_EW_2729,E01006986,14439
RC_EW_2729,E01006987,13709
RC_EW_2729,E01006988,12100
RC_EW_2729,E01006989,14387
RC_EW_2729,E01006990,12980
RC_EW_2729,E01006991,13433
RC_EW_2729,E01006992,12201
RC_EW_2729,E01006993,13737
RC_EW_2729,E01006994,22010
RC_EW_2729,E01006995,22537
RC_EW_2729,E01006996,22271
RC_EW_2729,E01006997,21909
RC_EW_2729,E01006998,21781
RC_EW_2729,E01006999,22473
RC_EW_2729,E01007000,22131
RC_EW_2729,E01007001,21306
RC_EW_2729,E01007002,22143
RC_EW_2729,E01007003,2959
RC_EW_2729,E01007004,2845
RC_EW_2729,E01007005,3876
RC_EW_2729,E01007006,3419
RC_EW_2729,E01007007,4039
RC_EW_2729,E01007008,2983
RC_EW_2729,E01007009,4818
RC_EW_2729,E01007010,4697
RC_EW_2729,E01007011,2428
RC_EW_2729,E01007012,4089
RC_EW_2729,E01007013,3562
RC_EW_2729,E01007014,4505
RC_EW_2729,E01007016,2989
RC_EW_2729,E01007017,3574
RC_EW_2729,E01007019,4215
RC_EW_2729,E01007020,3871
RC_EW_2729,E01007021,2614
RC_EW_2729,E01007022,4276
RC_EW_2729,E01007023,3379
RC_EW_2729,E01007024,4517
RC_EW_2729,E01007025,2648
RC_EW_2729,E01007026,2409
RC_EW_2729,E01007027,8574
RC_EW_2729,E01007028,29982
RC_EW_2729,E01007029,30625
RC_EW_2729,E01007030,30720
RC_EW_2729,E01007031,31432
RC_EW_2729,E01007032,28187
RC_EW_2729,E01007033,28720
RC_EW_2729,E01007034,27896
RC_EW_2729,E01007035,25190
RC_EW_2729,E01007036,28449
RC_EW_2729,E01007037,4505
RC_EW_2729,E01007038,7510
RC_EW_2729,E01007039,10271
RC_EW_2729,E01007040,14555
RC_EW_2729,E01007041,8221
RC_EW_2729,E01007042,15713
RC_EW_2729,E01007043,7934
RC_EW_2729,E01007044,8758
RC_EW_2729,E01007045,8922
RC_EW_2729,E01007046,6087
RC_EW_2729,E01007047,5786
RC_EW_2729,E01007048,5492
RC_EW_2729,E01007049,5840
RC_EW_2729,E01007050,4700
RC_EW_2729,E01007051,4993
RC_EW_2729,E01007052,5406
RC_EW_2729,E01007053,6776
RC_EW_2729,E01007054,6066
RC_EW_2729,E01007055,24917
RC_EW_2729,E01007056,24407
RC_EW_2729,E01007057,24717
RC_EW_2729,E01007058,22783
RC_EW_2729,E01007059,23346
RC_EW_2729,E01007060,23507
RC_EW_2729,E01007061,23225
RC_EW_2729,E01007062,24496
RC_EW_2729,E01007063,24054
RC_EW_2729,E01007064,23448
RC_EW_2729,E01007065,8890
RC_EW_2729,E01007066,9231
RC_EW_2729,E01007067,11942
RC_EW_2729,E01007068,13170
RC_EW_2729,E01007069,10774
RC_EW_2729,E01007070,10033
RC_EW_2729,E01007071,8246
RC_EW_2729,E01007072,8979
RC_EW_2729,E01007073,9283
RC_EW_2729,E01007074,9592
RC_EW_2729,E01007075,11907
RC_EW_2729,E01007076,8095
RC_EW_2729,E01007077,10967
RC_EW_2729,E01007078,11475
RC_EW_2729,E01007079,13105
RC_EW_2729,E01007080,12019
RC_EW_2729,E01007081,12049
RC_EW_2729,E01007082,11405
RC_EW_2729,E01007083,6767
RC_EW_2729,E01007084,6886
RC_EW_2729,E01007085,6332
RC_EW_2729,E01007086,5845
RC_EW_2729,E01007087,6754
RC_EW_2729,E01007088,5919
RC_EW_2729,E01007089,5181
RC_EW_2729,E01007090,5504
RC_EW_2729,E01007091,6071
